request_id,n_calls,api_in_tokens,api_out_tokens,local_in_tokens,local_out_tokens,local_sec,train_sec
1,1,90,382,0,0,0.0,0.0
10,1,90,314,0,0,0.0,0.0
101,1,93,482,0,0,0.0,0.0
102,1,92,371,0,0,0.0,0.0
103,1,93,284,0,0,0.0,0.0
104,1,92,512,0,0,0.0,0.0
105,1,93,512,0,0,0.0,0.0
106,1,92,45,0,0,0.0,0.0
107,1,91,432,0,0,0.0,0.0
108,1,92,507,0,0,0.0,0.0
109,1,96,368,0,0,0.0,0.0
11,1,92,350,0,0,0.0,0.0
110,1,94,512,0,0,0.0,0.0
111,1,96,499,0,0,0.0,0.0
112,1,88,512,0,0,0.0,0.0
113,1,92,366,0,0,0.0,0.0
114,1,94,291,0,0,0.0,0.0
115,1,96,32,0,0,0.0,0.0
116,1,91,357,0,0,0.0,0.0
117,1,94,512,0,0,0.0,0.0
118,1,95,512,0,0,0.0,0.0
119,1,91,512,0,0,0.0,0.0
12,1,91,373,0,0,0.0,0.0
120,1,93,417,0,0,0.0,0.0
121,1,91,420,0,0,0.0,0.0
122,1,97,509,0,0,0.0,0.0
123,1,96,27,0,0,0.0,0.0
124,1,92,512,0,0,0.0,0.0
125,1,90,363,0,0,0.0,0.0
13,1,90,442,0,0,0.0,0.0
14,1,94,29,0,0,0.0,0.0
15,1,93,512,0,0,0.0,0.0
151,1,92,28,0,0,0.0,0.0
152,1,94,301,0,0,0.0,0.0
153,1,96,28,0,0,0.0,0.0
154,1,91,260,0,0,0.0,0.0
155,1,95,361,0,0,0.0,0.0
156,1,94,308,0,0,0.0,0.0
157,1,94,241,0,0,0.0,0.0
158,1,97,338,0,0,0.0,0.0
159,1,96,128,0,0,0.0,0.0
16,1,92,146,0,0,0.0,0.0
160,1,99,178,0,0,0.0,0.0
161,1,94,477,0,0,0.0,0.0
162,1,93,32,0,0,0.0,0.0
163,1,93,452,0,0,0.0,0.0
164,1,95,403,0,0,0.0,0.0
165,1,92,25,0,0,0.0,0.0
166,1,93,506,0,0,0.0,0.0
167,1,96,403,0,0,0.0,0.0
168,1,93,23,0,0,0.0,0.0
169,1,100,35,0,0,0.0,0.0
17,1,91,223,0,0,0.0,0.0
170,1,98,512,0,0,0.0,0.0
171,1,98,35,0,0,0.0,0.0
172,1,98,276,0,0,0.0,0.0
173,1,96,395,0,0,0.0,0.0
174,1,97,376,0,0,0.0,0.0
175,1,98,191,0,0,0.0,0.0
18,1,91,512,0,0,0.0,0.0
19,1,95,512,0,0,0.0,0.0
2,1,90,428,0,0,0.0,0.0
20,1,93,334,0,0,0.0,0.0
201,1,89,298,0,0,0.0,0.0
202,1,86,287,0,0,0.0,0.0
203,1,87,165,0,0,0.0,0.0
204,1,87,339,0,0,0.0,0.0
